request_id,effect_logit,effect_OR
NCT00314574,0.3989795414445697,1.490303128846346
NCT00323050,0.39971289638776153,1.4913964508602915
NCT00197262,0.4016665805015254,1.4943130165099672
NCT00266656,0.40221398905460665,1.4951312401670673
NCT00287729,0.4060151412335352,1.5008252766319925
NCT00081458,0.4066957515558261,1.5018471015000547
NCT00197249,0.4091958788828523,1.5056066081439026
NCT00279747,0.4146860350273087,1.5138953559547854
NCT00190866,0.42747996362734075,1.5333884558180695
NCT00315744,0.42758100315063147,1.5335433964840985
NCT00157261,0.4279584088992277,1.534122273806597
NCT00320385,0.4284136022410143,1.5348207550110566
NCT00097370,0.43149481628440506,1.539557159466208
NCT00195728,0.4352566523534372,1.5453596282444362
NCT00265759,0.44536068824696057,1.561053147824781
NCT00005113,0.44536068824696057,1.561053147824781
NCT00266227,0.4456261125395345,1.5614675442452184
NCT00319696,0.4548870131520988,1.575995306232054
NCT00048204,0.4580884786629951,1.5810488859645624
NCT00095199,0.46015888260081655,1.5843256867840916
NCT00269919,0.4681769148906379,1.5970799249153775
NCT00195650,0.47440230300146213,1.6070533793939878
NCT00236769,0.47682257012471396,1.6109475884656161
NCT00309608,0.47941048941514913,1.6151219899830156
NCT00236730,0.47941048941514913,1.6151219899830156
NCT00321763,0.4806085083888452,1.6170580962863261
NCT00113815,0.48093195315122744,1.6175812098526487
NCT00317109,0.4813038542173077,1.6181829019070875
NCT00087737,0.48568715739367413,1.6252914562537926
NCT00249236,0.48638672265033617,1.6264288514832443
NCT00116831,0.48771252206735166,1.6285865999611309
NCT00309699,0.48889030719416415,1.6305058550494778
NCT00247390,0.49094301064219564,1.6338562375345844
NCT00249158,0.49094301064219564,1.6338562375345844
NCT00034736,0.4920321541913888,1.635636710935559
NCT00316680,0.4952229397638514,1.640864012118223
NCT00050947,0.502074335156177,1.652144820762215
NCT00003706,0.5031680408753646,1.6539527695033265
NCT00127855,0.5125557559375938,1.6695527161896548
NCT00088049,0.5290857740543571,1.6973798103973303
NCT00271882,0.5318577656475156,1.7020914602720687
NCT00313144,0.5322019681851681,1.7026774253115524
NCT00271908,0.5322019681851681,1.7026774253115524
NCT00237887,0.5341385907681987,1.7059780638790325
NCT00197158,0.5365132960218328,1.7100340729568815
NCT00246636,0.5450655502345556,1.724721434565675
NCT00123903,0.5454628784947042,1.7254068512912124
NCT00142740,0.5468410842602507,1.7277864563776382
NCT00090103,0.5482091938253472,1.7301518752622025
NCT00317486,0.5537597005423024,1.7397817956126895
NCT00129129,0.5546242228582674,1.7412865261427484
NCT00092911,0.5546399222222054,1.741313863448231
NCT00171223,0.5563620482148381,1.7443152089195697
NCT00067912,0.5599603265403308,1.750603046439013
NCT00130728,0.5636630816735203,1.7570971164111673
NCT00043966,0.5679210428801316,1.76459471869115
NCT00069784,0.5685217031943159,1.7656549590995783
NCT00114777,0.5711025362235099,1.7702177050463146
NCT00000575,0.5814952736764031,1.7887110446472598
NCT00144911,0.5864193536853779,1.7975405216292222
NCT00197080,0.5903619289523706,1.8046414492039227
NCT00269152,0.5932440569969805,1.8098501594144432
NCT00297258,0.5993163793925051,1.8208735881041425
NCT00151502,0.6004041703724362,1.822855395669653
NCT00307125,0.6008900790702476,1.8237413521908192
NCT00265148,0.6017331415859659,1.8252795284614893
NCT00098293,0.6041853353443531,1.8297609599519942
NCT00253149,0.6105689963020003,1.8414788954242263
NCT00210717,0.6119703783630639,1.8440613199731903
NCT00264550,0.6123232205423784,1.8447120973922289
NCT00250367,0.6155820676299252,1.850733538186559
NCT00309166,0.6155820676299252,1.850733538186559
NCT00001275,0.6194537330092523,1.8579128481275602
NCT00226499,0.6194537330092523,1.8579128481275602
NCT00231608,0.6194537330092523,1.8579128481275602
NCT00211146,0.6194537330092523,1.8579128481275602
NCT00090194,0.6206334787287916,1.8601060062875217
NCT00313170,0.6256101079406564,1.8693861369068592
NCT00067587,0.6308924204152355,1.879286945177466
NCT00043875,0.6308924204152355,1.879286945177466
NCT00046176,0.6308924204152355,1.879286945177466
NCT00044577,0.6308924204152355,1.879286945177466
NCT00248170,0.631936124976815,1.8812493894625466
NCT00274079,0.6343795536722018,1.8858517086335167
NCT00135408,0.6377039276295375,1.8921314172075878
NCT00210496,0.6474659394577021,1.9106928776772727
NCT00283712,0.652025369913533,1.9194244393232758
NCT00237991,0.655738002521065,1.926563801798831
NCT00158756,0.6647855769637195,1.9440736224731847
NCT00132808,0.6672260439011787,1.9488238639187585
NCT00103532,0.668929981445264,1.9521473687855366
NCT00119834,0.6713898886716472,1.9569553814129825
NCT00306293,0.671457533027782,1.957087762877122
NCT00102882,0.6727656553475145,1.9596495482604288
NCT00190762,0.6808742360100721,1.9756041217494305
NCT00030966,0.686912088687612,1.987568611952533
NCT00275210,0.6958183704895952,2.0053495214723926
NCT00152490,0.698291254289019,2.0103146543843815
NCT00139334,0.7000764587311151,2.013906682333556
NCT00252759,0.7022894646844279,2.0183684048993746
NCT00254540,0.705406874206264,2.0246703034790867
NCT00287716,0.705406874206264,2.0246703034790867
NCT00236028,0.7179576518591,2.050241624591507
NCT00073762,0.7222063915098377,2.058971098975593
NCT00210886,0.7241641341039269,2.063005982739232
NCT00151892,0.7304121245333585,2.0759359755481777
NCT00132678,0.7304121245333585,2.0759359755481777
NCT00191932,0.7321149898345658,2.079474026445565
NCT00195702,0.7354211430917645,2.086360463807247
NCT00240435,0.7391646684133262,2.094185444401653
NCT00316147,0.7444443069462158,2.1052712252759203
NCT00106340,0.7446810015541977,2.1057695906011484
NCT00283686,0.7488455062299705,2.114557363567513
NCT00114881,0.7517118593741173,2.120627126601478
NCT00240617,0.771248029531898,2.1624633885534736
NCT00073307,0.7715916661191958,2.163206617785537
NCT00022672,0.7761918456520218,2.173180680243975
NCT00146289,0.78045252591965,2.1824596616356593
NCT00231595,0.7823125023006197,2.1865227625232007
NCT00310843,0.7882876988112353,2.1996267762450796
NCT00317122,0.7887176851512255,2.2005727890836653
NCT00282295,0.7889512800019307,2.2010868915993096
NCT00292422,0.7963587308932192,2.217451871218474
NCT00005009,0.798559570113863,2.2223375005368116
NCT00246233,0.8016450306384696,2.2292050244557746
NCT00103922,0.8035581540607626,2.233473850895071
NCT00169442,0.8035581540607626,2.233473850895071
NCT00109707,0.8035581540607626,2.233473850895071
NCT00258700,0.8075391572335348,2.2423830393692272
NCT00197028,0.8086709442860744,2.244922376183222
NCT00314860,0.812205133985926,2.252870394351177
NCT00005129,0.8199037815221695,2.2702813840039253
NCT00248651,0.8257345761349275,2.283557596286865
NCT00307437,0.8286634656214766,2.2902556883199883
NCT00270166,0.83426967566884,2.3031314010226582
NCT00268216,0.83426967566884,2.3031314010226582
NCT00289640,0.8522416951861208,2.344897509999841
NCT00231647,0.8596359169653952,2.3623004635962688
NCT00133874,0.8596376355339413,2.3623045233750304
NCT00239421,0.8629896530026856,2.3702362956967717
NCT00139347,0.8633722327951971,2.3711432736916467
NCT00168779,0.8654422736920094,2.3760567210042924
NCT00038974,0.8673947529182167,2.3807004543135255
NCT00292448,0.8677668546675468,2.3815864819532004
NCT00231621,0.8726356598349065,2.3932102364590446
NCT00169481,0.8814138607426418,2.4143107936995283
NCT00197275,0.8881653109344807,2.4306660414656736
NCT00034762,0.8912792906366154,2.4382468833494726
NCT00014911,0.8945765713541558,2.446299736745732
NCT00267969,0.9029006812061072,2.466747993178742
NCT00099437,0.9073831142342669,2.477829844127971
NCT00289978,0.9232052211699403,2.5173461239235313
NCT00197067,0.9253085829981211,2.5226465861096665
NCT00210808,0.9286627081662316,2.531122064476166
NCT00303459,0.928925853671692,2.5317882055133705
NCT00231634,0.934212259523078,2.5452077047051316
NCT00299871,0.9403579981240318,2.5608980509411774
NCT00268203,0.941818311664055,2.564640496946805
NCT00316992,0.9422341701863147,2.5657072463470336
NCT00310375,0.9473485604483004,2.578862887368038
NCT00191061,0.9667828671296892,2.62947147818493
NCT00307021,0.9681173201771803,2.6329827266893595
NCT00211133,0.9727373288362908,2.645175272833378
NCT00196937,0.976257746014074,2.6545038038281863
NCT00321373,0.9795808724667165,2.6633397289542047
NCT00317161,0.9853157974413226,2.6786576641029938
NCT00003857,0.9858017543647759,2.6799596926797036
NCT00202852,0.9945703017914358,2.7035623757404785
NCT00293176,1.0032346742043288,2.727088820766026
NCT00236600,1.0059040366892158,2.7343781339383644
NCT00210626,1.0067774766460356,2.7367674923862673
NCT00289718,1.007149474938992,2.737785754605815
NCT00094926,1.0108564383609095,2.747953460268316
NCT00107939,1.0129861346896707,2.7538120029082953
NCT00318630,1.0272018512592718,2.7932389913037916
NCT00290303,1.0303167822377357,2.8019533031619415
NCT00281697,1.0455556408343218,2.8449788709918584
NCT00185380,1.0573321694212252,2.878680902965862
NCT00299546,1.0689391665773091,2.912288407820414
NCT00296491,1.0708149675247765,2.9177564080117495
NCT00315731,1.0751519017312618,2.9304380053331167
NCT00272051,1.0762178354035474,2.933563323272441
NCT00144833,1.088895272406837,2.9709901241936487
NCT00240500,1.0889893431235607,2.9712696205100135
NCT00044681,1.1008800471999645,3.0068109955232436
NCT00307684,1.1028387097325816,3.0127060949333635
NCT00246701,1.107452808427596,3.02663913769224
NCT00099905,1.1123178292426312,3.0413996761469084
NCT00307528,1.1169083871411278,3.055393492590474
NCT00005487,1.117422465529841,3.056964608157709
NCT00003884,1.1188283824273966,3.0612654689735703
NCT00231530,1.1229330773389434,3.0738568539851077
NCT00073710,1.1311969472825352,3.099364056192132
NCT00313222,1.1325027675825985,3.1034139123106868
NCT00078611,1.1403582916460957,3.127888860890817
NCT00057499,1.1480200132876615,3.15194591621648
NCT00023244,1.1496016708179468,3.1569351598071558
NCT00223925,1.1502528459679,3.1589915469946894
NCT00118729,1.154524040606099,3.172513070725953
NCT00319488,1.1573976703725262,3.1816428101833125
NCT00294684,1.157860602951606,3.183116037271239
NCT00046527,1.1709272401288735,3.224981584919245
NCT00114569,1.175208067363579,3.2388167658009257
NCT00071032,1.1855972221111897,3.2726407313555272
NCT00253201,1.1929835242270321,3.2969029382018835
NCT00251693,1.1958378104155516,3.306326685361064
NCT00195767,1.200446781689566,3.3216006216049077
NCT00119613,1.205044748341966,3.3369083958445347
NCT00316706,1.2071981494790014,3.344101840584622
NCT00144222,1.2097540570186924,3.3526599879501986
NCT00005772,1.21108343548828,3.3571199057565666
NCT00032799,1.214288480648854,3.367896887795666
NCT00302952,1.2411008807279589,3.45941977779322
NCT00190606,1.2562851542520619,3.5123493857968167
NCT00298272,1.261850678819468,3.5319519512734554
NCT00257075,1.269253617292063,3.558195795183341
NCT00226421,1.2739305243846197,3.5748761220994756
NCT00306982,1.2744778434174369,3.576833255380355
NCT00268983,1.283975601240575,3.6109669918021785
NCT00279045,1.293623801020109,3.6459749329743945
NCT00308802,1.2993235314112326,3.6668153430444206
NCT00144287,1.3030594067730132,3.6805397284750616
NCT00251459,1.303675461431109,3.6828078406879086
NCT00291876,1.3254490134673544,3.7638750062006734
NCT00236587,1.3402743014113536,3.820091218077847
NCT00265122,1.346061952568021,3.842264677664085
NCT00045032,1.3469096806929035,3.8455232544930498
NCT00207714,1.3518401291217748,3.864530226525182
NCT00107042,1.364224159686944,3.9126862543815557
NCT00210925,1.3704942390099097,3.9372961800294286
NCT00058968,1.3719878380712556,3.94318131583075
NCT00075803,1.3733917450784896,3.948721063446204
NCT00297778,1.382464817538233,3.984711119076073
NCT00286429,1.3865797546148402,4.00114173689419
NCT00216580,1.387992447299747,4.0067981149784435
NCT00277264,1.3881880689807455,4.007582008231876
NCT00004992,1.397148726096988,4.043653949259225
NCT00251719,1.409122087726413,4.092361092525842
NCT00216632,1.4113274750701108,4.10139629328177
NCT00319267,1.4115536692620914,4.102324110231767
NCT00235755,1.4241547861923047,4.154345048637047
NCT00235885,1.4361225143590697,4.204361817460736
NCT00255190,1.4373715392598512,4.209616450963554
NCT00282308,1.4451770681192138,4.242603306102919
NCT00240994,1.4571941617361752,4.293894636321239
NCT00049829,1.4639683843501794,4.323081180929664
NCT00231660,1.5297031478366323,4.616806109978791
NCT00005275,1.5401411760854162,4.665248846069087
NCT00318058,1.5414477887134026,4.671348503200781
NCT00297388,1.5416189926638737,4.672148324982927
NCT00317538,1.551656781699478,4.719282530057024
NCT00306995,1.555022352289783,4.735192366368474
NCT00191685,1.5632151032337067,4.774145968795194
NCT00274703,1.5737745318640843,4.824825324039787
NCT00137917,1.5870950010475375,4.889524214220035
NCT00103454,1.6038558137522976,4.972167261409587
NCT00274638,1.6054183224566623,4.979942388805342
NCT00297206,1.6159918332826324,5.0328772239207025
NCT00062699,1.6216549976675534,5.061460093321809
NCT00239538,1.6266423605996787,5.086766485399104
NCT00230529,1.6290981476917268,5.099273852303431
NCT00290355,1.6629413579000885,5.274803132961436
NCT00195663,1.663715703542299,5.2788892356046775
NCT00267956,1.669137374559668,5.307587361980007
NCT00265096,1.6794728374070937,5.362728196137938
NCT00251745,1.693234637952904,5.437039145394366
NCT00000620,1.7203456042769802,5.586458834751158
NCT00190619,1.7579618655633023,5.80060292979952
NCT00190749,1.780446890733429,5.932507008693143
NCT00233571,1.7881347324221746,5.9782909477341875
NCT00259870,1.7906921183968725,5.993599311510653
NCT00305448,1.8133505137262405,6.130954906327856
NCT00197288,1.8296354340746501,6.23161441008387
NCT00316693,1.8571948491243173,6.4057424707633075
NCT00225862,1.912982480341451,6.773259817999411
NCT00197184,1.9457094435484987,6.998595202432318
NCT00210782,1.9536358018429574,7.054289008505554
NCT00253175,1.96449370517011,7.131301135109981
NCT00235833,2.019048417351144,7.531155006383844
NCT00316121,2.032525923956572,7.633343272432059
NCT00236418,2.0388279605758384,7.6816007818432706
NCT00300430,2.0714435999612277,7.936271653759939
NCT00190931,2.078390392184092,7.99159522214693
NCT00247962,2.0847561146393496,8.042629762829872
NCT00005133,2.0864978209944574,8.05664986810859
NCT00038506,2.1026717685844947,8.188017201249346
NCT00075829,2.1099273972941868,8.24764246172954
NCT00197223,2.1874029435406976,8.912037968371497
NCT00089661,2.190527599732738,8.939928574578325
NCT00274040,2.2025484103323167,9.048042267998092
NCT00256711,2.2718966397429163,9.697776570931307
NCT00288626,2.2853972020589937,9.829589782015887
NCT00023595,2.2870527709896793,9.845876823900529
NCT00197236,2.2954115906637558,9.928521658240236
NCT00259064,2.2964591409510082,9.938927733447251
NCT00263692,2.3674385449924817,10.670026458205811
NCT00034840,2.388190843490282,10.893767573856207
NCT00210548,2.4227475864495043,11.276800773248965
NCT00264537,2.4595182334961634,11.699173911966382
NCT00239681,2.4765653437486885,11.900320633530834
NCT00085644,2.5766973146478,13.153624061008937
NCT00232596,2.5792667316080595,13.187464662450118
NCT00319098,2.6010418079615545,13.477771973543964
NCT00109330,2.6302451024797566,13.877170814305469
NCT00023231,2.72939273327858,15.323578694480899
NCT00195494,2.7302971080541942,15.337443220943356
NCT00306592,2.7756218030143396,16.048602963489447
NCT00073164,2.8280888951627823,16.913107197823766
NCT00261365,2.83190812919809,16.977825821593385
NCT00244764,2.884160154591589,17.88853767876752
NCT00137969,2.957577437206056,19.251277789498168
NCT00033592,2.964908236541345,19.392923598076692
NCT00307034,2.9966696894176827,20.018757107505337
NCT00241644,3.021433984515804,20.520696957491328
NCT00195819,3.18470677852329,24.160203076686763
NCT00269867,3.1872429104001023,24.221554302375306
NCT00239460,3.207324272079523,24.712872755850885
NCT00299702,3.221519749683814,25.06618557667968
NCT00263679,3.4433730406788023,31.29233065980397
NCT00152009,3.529416329715923,34.104056280275216
NCT00264615,3.7340283608074665,41.847345282245854
NCT00235872,4.2917499310268905,73.09426657307732
